,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
11,0.0002045902482343,0.000214982851336,0.0003985625035077,0.0001194537791683,5.088667997309037e-05,0.0002977656185089,0.0006345127681931,0.000649419195404,0.0001944401234038,0.0002869716332329,0.000134300358728,0.0002863961767437,0.0002773735376584,0.0002874140292697,0.0001911354457343,0.0004353537474445,0.0002124805285749,0.0001588395701675,0.0013758195516258,0.000166217026099,5.778253483534934e-05,4.5686097415836136e-05,0.0001415982058148,0.0009762029540466,0.0001355443254858,0.0009508128755942,0.0022422134222363
12,0.0006957067449017,0.0001935756844272,0.0011663329176698,9.03755650362539e-05,0.0011040599945089,0.0004125110910747,0.0013880339423858,0.0003029799397165,0.0001848512381718,0.0001627232530381,6.616912477865939e-05,0.0001786596677582,0.0002079726056913,0.0001918439885515,9.706179022661185e-05,0.0002541933768107,0.0001250824307262,0.0001149274993896,0.0002711985665217,0.0003982647229157,0.0001702520155866,0.0004350365215689,9.616873913469044e-05,0.0003048652691427,8.07600409993729e-05,0.000170712451333,0.0012247430062932
13,0.0007932530589697,8.01928630726556e-05,3.945204478004492e-05,8.459571453328337e-05,0.0017504522524432,0.0006104826739108,0.0007480369199439,0.0011586278362708,0.0001232463841843,0.0001238225202626,3.077361474749556e-05,8.771733806507928e-05,7.497399832188106e-05,9.640773639313436e-05,2.6508301161261623e-05,0.0005053543102343,1.9432986615352567e-05,8.050918071060017e-05,0.0001006461150928,0.0011817092255215,0.0006554155245035,0.000379980194446,0.0001646085275438,0.0003429383482567,9.93467452292231e-05,0.0003403485072839,0.001553749194295
14,0.0004861737953837,0.0002748137446688,0.0001643356889271,3.214098304660744e-05,0.0004104769068133,0.0004210645171032,0.0007022642681459,0.0001993796478191,0.000136228744695,0.0001859388673614,2.753653186198889e-05,8.498289495586953e-07,4.10587391703524e-05,4.478653826366257e-05,0.0001711204932494,0.0001432476856619,0.0004068003715127,2.9415199174551176e-05,8.573709604986534e-05,0.0013257512423917,0.0009923537744763,0.0002097214238669,0.0001539890170957,0.0003605067709828,0.0001270446071931,0.0003310347705387,0.0004881095267222
15,0.0015422867730027,0.0005995321230018,0.0005231296651753,0.0004249205322563,0.0021304427825188,0.0008394246295362,0.001875236429654,0.00022362508725,0.0004304668820533,0.0001496948822839,6.9652547080671e-05,0.0001492127373121,0.0001653789491149,0.0002755137569675,0.0004998784441834,0.0003031985337536,0.0005009841096125,0.000142295347601,0.0005878659225396,0.0004210546162513,0.000256626337424,0.0002619323647301,0.0002558783508214,0.0003845454354359,0.0003376048045423,0.0007083061065447,0.0013206932431923
16,0.0005471817242789,0.0004976426905878,0.0011734787052057,0.0005760367407584,0.0009017611449203,0.000576160167003,0.0007175903111135,0.0003064495587995,0.0019037363730832,0.0002844460334147,0.0003892936669346,0.0004354108412877,0.0004911245957418,0.0015060388104831,0.0010020732769962,0.000739748129746,0.001195471755274,0.0007227046062659,0.0008118586379985,0.0007242898103743,0.0008447706757588,0.0004368295909067,0.0003295333074493,0.0003297569477204,0.0004123762009768,0.0012973099810655,0.0017259278064002
17,0.0014361833974172,0.0002457923934266,0.0017944941537963,0.0005046703300203,0.000674607447742,0.0005914520439308,0.001509134496286,0.0005523947054187,0.0013029300174107,0.0005948634387514,0.0005101412150529,0.0006466267090428,0.0007084165711673,0.002934528665055,0.0010810247694346,0.0009973555349892,0.0007766354371892,0.0013838836997697,0.0010279484078905,0.0021512728173392,0.0007355172625895,0.0004088008476226,0.0005676484929042,0.0004421884343187,0.0005233914087696,0.0006097962002302,0.0018960645612666
18,0.0005470351063286,0.0002706060773799,0.0008899711148594,0.000573799499883,0.0005389667209863,0.0005342312686344,0.000539646445009,0.000729041852383,0.0007275962586879,0.0004860227663396,0.0005831224607259,0.0006742190651877,0.0007431511866434,0.0021329122295511,0.0009864907129251,0.0007455086504127,0.0004611482990435,0.0008219248259998,0.0007448297244883,0.0010463282787644,0.000772733965613,0.0006103083113302,0.0003040299262936,0.0004078307738382,0.0012750395109944,0.0005474035438392,0.0016991550561166
19,0.0005302487734038,0.0006011682197884,0.000596964162369,0.0003598993458181,0.0003736414379389,0.0003117747231398,0.0006459693995947,0.0005010227222442,0.0003675818531431,0.0003615634869179,0.000317203190408,0.0003672368658613,0.0003805502114043,0.0007302670911182,0.0005883987719831,0.0004171838457684,0.000465228922401,0.0006520871525819,0.0003718320440672,0.0006019041806699,0.0004392338978486,0.0004691787335333,0.0003374576952919,0.000334740778928,0.0005807584709057,0.0003800741625135,0.0011438201929187
20,0.0005219830509697,0.000461417177003,0.0005927308834587,0.0003568081180704,0.0003310762815278,0.0003485101445749,0.0005317644894245,0.0005800792321771,0.0003350784953208,0.0004882534789746,0.0002761737080731,0.000324595061601,0.0002740645077204,0.0016842727683874,0.0005466256545231,0.0003442169917607,0.0004687735573458,0.0005457922541738,0.0003396963522666,0.0005353789685976,0.0004759174168056,0.0004608419101583,0.0003339817472764,0.0003539224908792,0.0005797255276997,0.0003119327521225,0.0020419706512188
21,0.0005155205948343,0.0004141113153391,0.0005571598957836,0.0003151124073203,0.0003345923789305,0.0003388925836775,0.0003607921782643,0.0006587135917166,0.0003144803345471,0.0004283078875428,0.0002995702161664,0.0003150991681636,0.0003057332820804,0.0007857593360287,0.0006016037243634,0.0003536977443461,0.0005308071116129,0.000553380296121,0.0003067466161004,0.0004920099701132,0.0004410953618689,0.000473842170537,0.0003472980747719,0.0003575154207982,0.000544007253277,0.0003214750191231,0.0006215945516885
22,0.000291485584715,0.0003490513885498,0.0003008067780812,0.0005863333619435,0.0005606075564066,0.0003232721382988,0.0003265026111602,0.0003360327227274,0.0003085296654171,0.0002970539441002,0.0002862114671685,0.0003402424761892,0.0003129676521564,0.0006863763653663,0.0003794807590411,0.0003544884923269,0.0004961678604973,0.0005542723605685,0.0002971419446309,0.0007096159712049,0.0003922010559505,0.0006242694716559,0.0006901113356696,0.0003749597231547,0.0003912628889295,0.0004903407214694,0.0014285238299051
23,0.0001689842499203,0.0001339227499855,0.0001472435832129,0.0001746970277998,0.0006386600004408,0.0001852355556699,0.0001518831944571,0.0001713995556513,0.0001648436946233,0.0001490065834893,0.0001438757781134,0.0001857196947521,0.0001911677778244,0.0002170193611568,0.0002105829721026,0.0002403300277921,0.0001775127776887,0.0002324774721145,0.000186920305464,0.0006115465823703,0.0001452344443427,0.0001511836941825,0.0002646918607076,0.0001974175834867,0.0001757872225443,0.0001842883055369,0.0009148950279659
