,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
10,0.0003350288442969,0.0001947941786389,0.0002658714795815,0.000274165066103,0.0002600919328543,0.000642566773175,0.0007967020270241,0.0003760299246414,0.0002299402776612,0.0002813710871173,0.0014601956331019,0.0003663225356646,0.0003724832478724,0.000376001777491,0.0002849481669108,0.0005576645655155,0.0003427414114298
11,0.0002045902482343,0.000214982851336,0.0003985625035077,0.0001194537791683,5.088667997309037e-05,0.0002977656185089,0.0006345127681931,0.000649419195404,0.0001944401234038,0.0002869716332329,0.000134300358728,0.0002863961767437,0.0002773735376584,0.0002874140292697,0.0001911354457343,0.0004353537474445,0.0002124805285749
12,0.0006957067449017,0.0001935756844272,0.0011663329176698,9.03755650362539e-05,0.0011040599945089,0.0004125110910747,0.0013880339423858,0.0003029799397165,0.0001848512381718,0.0001627232530381,6.616912477865939e-05,0.0001786596677582,0.0002079726056913,0.0001918439885515,9.706179022661185e-05,0.0002541933768107,0.0001250824307262
13,0.0007932530589697,8.01928630726556e-05,3.945204478004492e-05,8.459571453328337e-05,0.0017504522524432,0.0006104826739108,0.0007480369199439,0.0011586278362708,0.0001232463841843,0.0001238225202626,3.077361474749556e-05,8.771733806507928e-05,7.497399832188106e-05,9.640773639313436e-05,2.6508301161261623e-05,0.0005053543102343,1.9432986615352567e-05
14,0.0004861737953837,0.0002748137446688,0.0001643356889271,3.214098304660744e-05,0.0004104769068133,0.0004210645171032,0.0007022642681459,0.0001993796478191,0.000136228744695,0.0001859388673614,2.753653186198889e-05,8.498289495586953e-07,4.10587391703524e-05,4.478653826366257e-05,0.0001711204932494,0.0001432476856619,0.0004068003715127
15,0.0015422867730027,0.0005995321230018,0.0005231296651753,0.0004249205322563,0.0021304427825188,0.0008394246295362,0.001875236429654,0.00022362508725,0.0004304668820533,0.0001496948822839,6.9652547080671e-05,0.0001492127373121,0.0001653789491149,0.0002755137569675,0.0004998784441834,0.0003031985337536,0.0005009841096125
16,0.0005471817242789,0.0004976426905878,0.0011734787052057,0.0005760367407584,0.0009017611449203,0.000576160167003,0.0007175903111135,0.0003064495587995,0.0019037363730832,0.0002844460334147,0.0003892936669346,0.0004354108412877,0.0004911245957418,0.0015060388104831,0.0010020732769962,0.000739748129746,0.001195471755274
17,0.0014361833974172,0.0002457923934266,0.0017944941537963,0.0005046703300203,0.000674607447742,0.0005914520439308,0.001509134496286,0.0005523947054187,0.0013029300174107,0.0005948634387514,0.0005101412150529,0.0006466267090428,0.0007084165711673,0.002934528665055,0.0010810247694346,0.0009973555349892,0.0007766354371892
18,0.0005470351063286,0.0002706060773799,0.0008899711148594,0.000573799499883,0.0005389667209863,0.0005342312686344,0.000539646445009,0.000729041852383,0.0007275962586879,0.0004860227663396,0.0005831224607259,0.0006742190651877,0.0007431511866434,0.0021329122295511,0.0009864907129251,0.0007455086504127,0.0004611482990435
19,0.0005302487734038,0.0006011682197884,0.000596964162369,0.0003598993458181,0.0003736414379389,0.0003117747231398,0.0006459693995947,0.0005010227222442,0.0003675818531431,0.0003615634869179,0.000317203190408,0.0003672368658613,0.0003805502114043,0.0007302670911182,0.0005883987719831,0.0004171838457684,0.000465228922401
20,0.0005219830509697,0.000461417177003,0.0005927308834587,0.0003568081180704,0.0003310762815278,0.0003485101445749,0.0005317644894245,0.0005800792321771,0.0003350784953208,0.0004882534789746,0.0002761737080731,0.000324595061601,0.0002740645077204,0.0016842727683874,0.0005466256545231,0.0003442169917607,0.0004687735573458
21,0.0005155205948343,0.0004141113153391,0.0005571598957836,0.0003151124073203,0.0003345923789305,0.0003388925836775,0.0003607921782643,0.0006587135917166,0.0003144803345471,0.0004283078875428,0.0002995702161664,0.0003150991681636,0.0003057332820804,0.0007857593360287,0.0006016037243634,0.0003536977443461,0.0005308071116129
22,0.000291485584715,0.0003490513885498,0.0003008067780812,0.0005863333619435,0.0005606075564066,0.0003232721382988,0.0003265026111602,0.0003360327227274,0.0003085296654171,0.0002970539441002,0.0002862114671685,0.0003402424761892,0.0003129676521564,0.0006863763653663,0.0003794807590411,0.0003544884923269,0.0004961678604973
23,0.0001689842499203,0.0001339227499855,0.0001472435832129,0.0001746970277998,0.0006386600004408,0.0001852355556699,0.0001518831944571,0.0001713995556513,0.0001648436946233,0.0001490065834893,0.0001438757781134,0.0001857196947521,0.0001911677778244,0.0002170193611568,0.0002105829721026,0.0002403300277921,0.0001775127776887
