,house_connection
49620,233.3978741330655
49621,141.613647366573
49622,230.0635006000805
49623,210.66340871281503
49624,147.3113844583998
49625,245.44821856147254
49626,215.60297266454523
49627,163.9092322748643
49628,237.02560628131866
49629,195.4904457950194
49630,173.77380530872014
49631,231.20855342145467
49632,187.7187318723535
49633,192.81083689330057
49634,231.1182619142477
49635,179.0741733120064
49636,215.04474326048975
49637,307.54231531525323
49638,233.8740513700168
49639,246.968786149418
49640,282.102434877145
49641,216.11237693010224
49642,269.0036264029779
49643,294.1429958758536
49644,207.63603201539593
49645,280.6134704737788
49646,282.81414526066413
49647,197.0216200475495
49648,278.0330538682513
49649,268.8451116503057
49650,205.1785910748722
49651,284.8353104994387
49652,253.0145754312516
49653,230.1592629717601
49654,285.71533138183383
49655,246.07395979190758
49656,229.7991466560876
49657,280.75176965553334
49658,233.673861833723
49659,230.96971401191274
49660,279.5153557553198
49661,227.63855749872684
49662,238.69673141604696
49663,279.75518533336714
49664,209.33358379175002
49665,250.82513316800734
49666,285.9690670853274
49667,207.41368100264762
49668,271.38943115185174
49669,264.13097782279505
49670,188.16284004929392
49671,286.7548622757928
49672,271.43704450229166
49673,202.83005513458764
49674,281.39918267509614
49675,252.33241829007454
49676,211.66931368373665
49677,278.4837494928521
49678,246.77922530196753
49679,216.22329222219406
49680,276.1949991424206
49681,223.55749292255055
49682,232.37318322441962
49683,271.80822560358337
49684,216.4736679827471
49685,254.05880234258723
49686,275.55728974590556
49687,207.94885309125286
49688,256.05197643660017
49689,273.9161355307398
49690,203.5493013881644
49691,268.9725383567001
49692,272.73989532523586
49693,191.21000649667013
49694,269.66031051834597
49695,281.7391101921957
49696,186.38290986604545
49697,268.19063301815606
49698,265.80427095287536
49699,192.1212914962903
49700,286.7593520397053
49701,247.98513258312022
49702,210.9450673294337
49703,273.66612246222064
49704,236.26293759500757
49705,242.1347927277945
49706,271.7664445755573
49707,230.1400104329819
49708,230.798832908764
49709,272.16457538454614
49710,217.6966361211978
49711,235.08979471292193
49712,240.80025450271373
49713,167.37654229250546
49714,214.60466467166924
49715,225.60117707981846
49716,152.169765178789
49717,216.4878372777595
49718,234.5423434636865
49719,141.81625747570052
49720,234.5856358355406
49721,223.4295701953807
49722,136.7723386035299
49723,235.32555555274197
49724,222.99712129422457
49725,145.92863503570715
49726,232.86303509603033
49727,206.174615774711
49728,155.16768572875395
49729,238.28934768279692
49730,201.99890092186405
49731,168.14271186141426
49732,231.62627835652006
49733,190.22093685162582
49734,188.5530753467316
49735,235.9097811461852
49736,176.576239699262
49737,206.93625007842573
49738,231.5970484575895
49739,161.87260569665662
49740,207.26298815311503
49741,233.76255884145755
49742,157.72425352980002
49743,226.54514146365835
49744,227.5759519151199
49745,148.72141969614455
49746,221.22259147716923
49747,232.32913189587504
49748,141.67214997641656
49749,224.46820683956685
49750,220.00543170271706
49751,141.67149656586733
49752,242.1833774290176
49753,223.45293029216785
49754,185.56367915531806
49755,226.16796169962777
49756,183.61839914248816
49757,183.0070566433196
49758,234.79419814415098
49759,177.4564636449824
49760,203.74651587045147
49761,228.8775512263554
49762,167.63175858225924
49763,206.59062593816313
49764,225.097619825468
49765,159.87527931663755
49766,230.15845985128536
49767,228.48721238593325
49768,145.6496983118854
49769,227.1034039479825
49770,234.74367410581874
49771,146.79754026365498
49772,234.3458392717328
49773,219.53884469526952
49774,145.45790586759853
49775,235.37929503992754
49776,215.36315302385074
49777,163.7961323990783
49778,233.02552284584672
49779,199.64401343006426
49780,160.56261086322343
49781,231.46478012246953
49782,195.5873686087688
49783,187.3175770950681
49784,232.73445493402437
49785,184.74097555558933
49786,197.9467925829514
49787,234.67935361031348
49788,157.1517969758398
49789,220.87313653460282
49790,226.3371344315301
49791,151.9041123284574
49792,233.36218622538468
49793,234.6769294556453
49794,144.1754709467755
49795,221.2170472205144
49796,253.88425149425325
49797,181.6337583187168
49798,272.5525605634702
49799,256.31331050245484
49800,197.2720316571258
49801,279.98326239065443
49802,251.04704901960784
49803,224.3209583027244
49804,280.92712418714814
49805,239.29699963678925
49806,227.8694183839581
49807,264.67958361024034
49808,199.2378760522088
49809,229.33081850952257
49810,260.4499355618918
49811,184.42974893366983
49812,241.7334440984978
49813,240.37116634723523
49814,167.25436930272156
49815,232.04672431958898
49816,234.42134239527996
49817,141.3291177281462
49818,233.69135659724438
49819,219.02181813300922
49820,141.45556766877405
49821,238.62068920453888
49822,214.44145234416843
49823,201.57322895239702
49824,291.2173260630411
49825,260.6257911736851
49826,221.90887908626158
49827,304.82221333018214
49828,278.3952108534434
49829,249.88246014141055
49830,292.2435542489287
49831,240.69355575059296
49832,239.60045622355588
49833,290.17467669651876
49834,235.99410470571354
49835,244.2031313622513
49836,283.109165555021
49837,222.42963974779065
49838,258.1068519115748
49839,287.73416649081787
49840,208.00940435508514
49841,275.81260221935236
49842,281.0067345763732
49843,199.30927273049556
49844,280.7406077928305
49845,293.67976324732217
49846,229.65253978746213
49847,324.3303681655736
49848,313.8139732158382
49849,231.99207708963226
49850,331.12440004839357
49851,299.1967376476778
49852,247.09910100427948
49853,316.47182205340744
49854,283.41670310253534
49855,237.00542519741492
49856,312.4663613076397
49857,276.23961239371
49858,249.6324877935057
49859,300.02929487843926
49860,244.81918312279308
49861,270.1554931915289
49862,303.67770705111434
49863,232.77345690387966
49864,253.02277350856315
49865,276.7746675613853
49866,205.68665259459962
49867,259.3853332799879
49868,278.4762850764872
49869,197.9367319454503
49870,277.0900988144134
49871,270.9204861664683
49872,187.1949092673155
49873,276.6254771024622
49874,279.3037249376089
49875,198.59917972927727
49876,299.9624961861915
49877,288.95192636859593
49878,241.2323139366213
49879,302.10260895562703
49880,246.61681780242475
49881,252.81221464356153
49882,299.0587524476744
49883,243.21743782442692
49884,266.5377181429243
49885,303.3416991263832
49886,232.91900381544036
49887,268.327564190772
49888,289.8456646172546
49889,226.30810491301818
49890,287.561218763769
49891,305.12841339883346
49892,193.69896283924044
49893,273.89922102645045
49894,276.4378322571388
49895,186.27452348782705
49896,269.25025684411924
49897,274.4319529057253
49898,185.99838964366
49899,273.9243063815947
49900,258.5655054383699
49901,194.44665135504857
49902,261.3002110108576
49903,209.81440666666666
49904,175.09386165978748
49905,252.58214439942716
49906,220.3280598540427
49907,195.86642958316804
49908,257.9962619789601
49909,214.3089591556557
49910,201.86232254434344
49911,253.67084616832526
49912,189.54200885113062
49913,236.8875745688891
49914,262.4692575813336
49915,186.03308921475778
49916,242.63427052785588
49917,256.1552872049609
49918,173.0152270193209
49919,239.5781229121122
49920,256.0382303081715
49921,158.01785064540726
49922,245.3125390599377
49923,237.96765216216355
49924,169.15176455850698
49925,257.74837928051113
49926,236.179358344658
49927,176.23155139118614
49928,257.08925361418494
49929,220.1725981139669
49930,193.44883406700262
49931,264.5710271805953
49932,219.52546387588734
49933,201.55390680931524
49934,250.9819662838059
49935,204.8333138742386
49936,212.18707346467127
49937,251.80360128812472
49938,199.26620133550543
49939,213.89280254116974
49940,248.802642622651
49941,185.30786544923035
49942,238.33766508740388
49943,266.9931551273961
49944,204.25671866440453
49945,242.97762737788358
49946,161.09499470005824
49947,141.5329745826194
49948,247.13907485165396
49949,198.36221530706015
49950,141.65837354960766
49951,242.60195615659265
49952,201.49370003893998
49953,141.62264392128728
49954,204.56913311764424
49955,234.2353312801848
49956,141.5710095393437
49957,165.5983997985026
49958,244.1787470818161
49959,164.21324082378266
49960,191.64736759899722
49961,294.7482011193099
49962,196.7039153898357
49963,172.46737052310655
49964,265.58068683966815
49965,222.58478809740618
49966,166.29127288455598
49967,247.30348461231392
49968,228.10823259696303
49969,217.52561632017424
49970,266.1456546839083
49971,159.7403551925699
49972,196.0579054505921
49973,288.5101422672958
49974,185.8452269532805
49975,204.05019842073722
49976,285.82755770632406
49977,181.29052351535512
49978,141.63793489301358
49979,239.36408107487784
49980,200.6271306770319
49981,141.48177813425843
49982,228.36190159148498
49983,243.18709913566803
49984,141.43637515423768
49985,183.94034814025136
49986,254.41125888514682
49987,151.44030172666064
49988,141.4737356406382
49989,284.08987464356153
49990,224.70013356805347
49991,179.35639971959856
49992,244.37284599163243
49993,249.40650792720703
49994,183.04156377127842
49995,180.61495126252757
49996,289.1898578332985
49997,245.22080326450148
49998,227.19890270148048
49999,199.45114232936993
50000,225.1361237666529
50001,227.3802754770182
50002,200.4761453299319
50003,200.7548201507739
50004,221.992987837586
50005,234.095460793469
50006,208.90742554128545
50007,189.1164321495671
50008,172.44722979256386
50009,224.83650640196893
50010,176.35873581218294
50011,227.79906568751315
50012,167.155084352867
50013,258.74200354625134
50014,235.3869792366586
50015,208.57043771776344
50016,180.60232127470252
50017,210.75907307935992
50018,246.77251333718598
50019,231.62817802281185
50020,235.35325094284855
50021,248.93507815196045
50022,281.55421555358214
50023,283.97820009853865
50024,318.5233289205031
50025,264.8640597195619
50026,292.097783496277
50027,278.60265477261197
50028,296.7137086481262
50029,262.98778531473465
50030,328.61284713357315
50031,313.8335444083089
50032,297.7208563843671
50033,355.51790136306204
50034,450.6512241505954
50035,491.38312239045734
50036,235.36477463548724
50037,225.16005750285302
50038,224.77995762670682
50039,223.14939684953828
50040,224.12897095609068
50041,226.32715359651567
50042,228.74739159251868
50043,227.25248091309197
50044,227.01874604761872
50045,243.50299687813472
50046,279.0469272322997
50047,249.17233567656703
50048,246.82730195029163
50049,308.1408321157138
50050,275.1076644148024
50051,247.33578170817452
50052,329.2473107297728
50053,276.77057226989933
50054,248.86442054407712
50055,333.9368011272486
50056,308.5764542685597
50057,249.80713686115513
50058,354.38751032470356
50059,329.50301887419744
50060,249.83715713694227
50061,336.92530124860036
50062,336.8018178067118
50063,241.74198405917366
50064,328.73956800217917
50065,368.6250439287688
50066,250.32702125202897
50067,312.0550282531178
50068,389.55551727327924
50069,251.0789436456218
50070,289.7097682301944
50071,407.5022122573939
50072,240.70187178001044
50073,262.8666752819551
50074,411.24848859879165
50075,242.1467096675663
50076,253.069336077446
50077,430.4532452233037
50078,260.14015294645293
50079,270.63799146786005
50080,407.449546711116
50081,245.08038636841667
50082,265.08094134917735
50083,432.17795465861224
50084,262.37812659397815
50085,251.23300045364869
50086,413.5345461418645
50087,280.8548920250733
50088,254.29647276743069
50089,428.70320121607926
50090,308.72089561092025
50091,259.53075777673223
50092,385.0058363560336
50093,329.2151409236906
50094,260.81593964547443
50095,376.6974496985693
50096,357.6836478083928
50097,266.46916651299415
50098,345.55744020163564
50099,319.63922453214803
50100,211.8715839635944
50101,292.43723587332136
50102,340.17671225485253
50103,196.38155261002848
50104,255.42462131998283
50105,351.8384614642109
50106,204.83462231979328
50107,249.40159730253913
50108,361.8701399103371
50109,209.130788067148
50110,248.57983692315335
50111,381.8211363128066
50112,220.04061559156673
50113,232.13572850990485
50114,413.6310268667593
50115,224.33687502753546
50116,233.08316948185424
50117,398.0499576366827
50118,248.06254839981008
50119,217.8638031301058
50120,369.835154884794
50121,257.35309139689764
50122,211.82637544440212
50123,342.55172100295516
50124,287.25221847252936
50125,315.70559441074886
50126,225.88672350611532
50127,324.31008060573777
50128,305.2716612154747
50129,224.83483091460673
50130,298.5534362052453
50131,317.7316610307677
50132,227.4568553833095
50133,216.35058443162237
50134,236.16507168529225
50135,334.7467831493284
50136,270.7540274087544
50137,255.77926149483574
50138,221.7341090810525
50139,221.80502686638772
50140,265.4627359032016
50141,227.49799434239586
50142,258.78825620671756
50143,246.5666816278108
50144,286.43155592880515
50145,255.8744321986464
50146,330.1721362744843
50147,330.3061706862395
50148,496.9050056087107
50149,238.51559141363387
50150,224.1043820024214
50151,217.77491627473424
50152,217.26350750403145
50153,212.48526862514515
50154,219.87086141011685
50155,237.27133438904238
50156,275.0226270087994
50157,236.07094473477196
50158,236.11454917036735
50159,275.2719741636
50160,233.8659638079955
50161,219.08355833882146
50162,281.34148649455403
50163,235.4378109338503
50164,215.8769821766121
50165,277.83192041316846
50166,245.7400757880502
50167,215.43371080368618
50168,295.2567166355556
50169,261.4267047760884
50170,210.6381188621527
50171,286.72024228107443
50172,293.0664426904204
50173,213.74489169073752
50174,295.74904199044596
50175,338.4397352890244
50176,212.83062403979918
50177,281.51525370560665
50178,347.53695397524586
50179,205.98152723390805
50180,257.9943291494958
50181,369.09493872582226
50182,201.28168640057785
50183,250.2027869454009
50184,372.55949709443234
50185,198.90469147510993
50186,212.57276203440588
50187,399.73641558728485
50188,219.17637663449696
50189,209.73604403221825
50190,380.9357495760516
50191,240.86853396724092
50192,202.73472831125554
50193,365.22945374510147
50194,248.62116338746335
50195,201.24992749032862
50196,339.92273178220114
50197,274.6530865163901
50198,208.53733329575567
50199,353.4478093001258
50200,309.91103080222575
50201,215.68679855147585
50202,308.3497113453672
50203,320.31465804133177
50204,211.10339301039187
50205,305.6390048057174
50206,331.6128880161515
50207,205.6066981273305
50208,265.46014325004154
50209,346.9083762527661
50210,202.21331764278352
50211,243.76411684362193
50212,357.68067783751735
50213,197.73937980803788
50214,254.82089874770273
50215,369.9113004294257
50216,201.66922095595783
50217,234.99545694076633
50218,395.8598124878183
50219,191.1068554674787
50220,203.96658856787897
50221,457.9902534019774
50222,276.39761159190493
50223,253.9129932687375
50224,440.10572772014586
50225,293.2967794489216
50226,253.12162226472952
50227,395.4785030450755
50228,285.6237867599231
50229,249.79351739269805
50230,445.07771423614327
50231,288.51166764388734
50232,248.42006497161393
50233,406.48353832305236
50234,307.18851105737565
50235,245.898066664476
50236,383.9275905894785
50237,312.730888418008
50238,224.78107180387747
50239,237.8629758646215
50240,236.4988108499807
50241,237.3242261656399
50242,235.7161825396072
50243,236.7981463554349
50244,229.8471201207065
50245,236.16849534199432
50246,234.63633917130366
50247,234.42739137270607
50248,235.28867975880678
50249,239.51380595356088
50250,266.963711621659
50251,273.0126284033002
50252,252.76333042567447
50253,256.24724599444465
50254,327.27891829246545
50255,286.4092659393234
50256,282.31877265594875
50257,396.09170076792293
50258,489.30336841478095
50259,386.20420371533453
50260,243.5149138808103
50261,238.4589594468029
50262,277.60309863373703
50263,371.20269921602
50264,380.71176956574476
50265,334.68275805500446
50266,287.45334193354626
50267,408.77255993409676
50268,443.67932710017396
50269,424.54107005297715
50270,416.0806777038644
50271,397.7408874948945
50272,433.09528918742944
50273,408.43081136107355
50274,425.45070339613443
50275,1334.7432622659858
50276,677.7084012361565
50277,428.5571831677921
50278,516.4009550701514
50279,725.3865910160749
50280,698.3155175593536
50281,741.6484483937562
50282,742.602653719723
50283,603.6976271568735
50284,610.2655050536683
50285,604.5798849596229
50286,605.1196553385579
50287,601.6296528470289
50288,601.7367238438719
50289,599.418927675228
50290,598.4412403842383
50291,598.5215787263235
50292,597.192969161432
50293,596.9810203260444
50294,561.8577484513386
50295,558.699447980033
50296,568.5209382518165
50297,566.6792511592587
50298,565.9139611147524
50299,563.4489513229606
50300,565.0683874242278
50301,562.249056411952
50302,558.0563763357374
50303,565.119979039488
50304,561.3475885333021
50305,564.8928528013978
50306,564.7061613564673
50307,567.5903858185135
50308,565.910131861955
50309,565.1031994557842
50310,558.8616087326496
50311,565.9713113067387
50312,568.2971498701219
50313,563.4315940149004
50314,563.1953910897528
50315,534.7964085102373
50316,534.2618506829967
50317,534.4161399145797
50318,531.2896561993027
50319,535.8418012990301
50320,565.1025702493494
50321,539.2876541229092
50322,537.6645195194967
50323,1105.775622845993
50324,3383.9841127027535
50325,3381.4440012523246
50326,3381.4053956842486
50327,3375.063371213976
50328,3381.445499889145
50329,3377.9911498358283
50330,3379.3255814818567
50331,3380.132002215695
50332,3383.2588246545624
50333,3384.8508565279294
50334,3386.223382518943
50335,3379.8485771089895
50336,3385.527992102561
50337,3330.46150451017
50338,3156.3832639766024
50339,3153.7670237385732
50340,3150.4056751970493
50341,3148.9639979030385
50342,3140.7218327658907
50343,3135.2314030081116
50344,3139.9760617300144
50345,3137.235644964563
50346,3149.230206238327
50347,3142.646290956252
50348,3153.866120488044
50349,3150.700766149418
50350,3151.8221757323613
50351,3150.5817390521615
50352,3142.0955091011456
50353,3158.7620017304084
50354,3150.1535439544427
50355,3145.895368426843
50356,3151.8604195556795
50357,3137.3919447282783
50358,3153.334207564987
50359,3143.942555107578
50360,3141.449956608679
50361,3151.9191602353844
50362,3139.571433051751
50363,3148.2341215854535
50364,3136.9730295727018
50365,3154.814680168646
50366,3144.9641880876943
50367,3144.5542821505323
50368,3152.072225670603
50369,3139.34500322307
50370,3149.6294342236743
50371,3143.9035375380045
50372,3148.9600641441793
50373,3155.66271946874
50374,3139.4236326165455
50375,3152.2372746532405
50376,3131.3466770764085
50377,3146.2877082918476
50378,3148.7251907036484
50379,3145.2653444879993
50380,3151.355256703722
50381,3139.3769555861113
50382,3156.9301062332065
50383,3150.730226292067
50384,3148.9725819064824
50385,3145.1653736675303
50386,3133.808590390216
50387,3145.336899673287
50388,3134.796888956359
50389,2804.974402297401
50390,322.7066404466278
50391,312.7100170783779
50392,323.6982627297359
50393,303.24786349334164
50394,325.7121208866718
50395,319.82735886539547
50396,314.79977517583467
50397,325.6166360270554
50398,308.5582827893275
50399,326.43221041548145
50400,316.2170337279099
50401,308.7812413881644
50402,389.12206701375
50403,367.8498715594833
50404,378.5254138829945
50405,370.4475832937463
50406,375.58342973774614
50407,379.43624501380066
50408,363.08726734867855
50409,371.5150906952076
50410,361.8287171335241
50411,361.4373594854524
50412,360.97637281777287
50413,360.31813830695603
50414,359.69846118176014
50415,359.71467008100296
50416,368.5881867267648
50417,361.48414337252655
50418,353.0120802285753
50419,358.6121535438454
50420,358.3069964527502
50421,357.7891151786483
50422,358.0575382296388
50423,357.2916347446816
50424,368.1062960679086
50425,357.1490515087826
50426,351.8076449149877
50427,357.0100608616872
50428,357.01562934035604
50429,356.9695693222929
50430,356.7412712054223
50431,370.33184844850723
50432,356.20113627645117
50433,355.63045077106176
50434,350.6040635776928
50435,356.5663260347927
50436,356.7104193529327
50437,355.9526648279355
50438,360.9300670065472
50439,363.0184226946787
50440,354.1250562913069
50441,354.11122452845797
50442,353.9543464910993
50443,348.6056613267158
50444,354.0543004931081
50445,353.6190731974374
50446,367.9178419801981
50447,354.1499366964625
50448,354.16558558152485
50449,355.4032994964253
50450,357.22764896688136
50451,352.7257957888576
50452,358.054498802934
50453,364.0391195436372
50454,359.98691832355615
50455,355.3872268391954
50456,356.14984404480344
50457,356.6001194828639
50458,358.1458963588328
50459,353.86809475227824
50460,361.5910521454396
50461,372.6034716244207
50462,358.5624971164738
50463,356.40313891997897
50464,356.12793940492776
50465,356.4021726384915
50466,356.7372599431094
50467,352.67234841975244
50468,373.59064242069223
50469,362.8094403829845
50470,363.08434684200904
50471,363.37909330103344
50472,362.443553746986
50473,360.94752092780635
50474,357.6355304843016
50475,354.94895886432624
50476,325.12730334096943
50477,309.05667839789095
50478,308.9813858344658
50479,309.16042268280535
50480,309.4743653953109
50481,309.5643336389332
50482,309.3695885628624
50483,242.04365038875244
50484,177.94803627829688
50485,182.33670304308998
50486,173.8662669729868
50487,172.86473254994246
50488,172.65012727040477
50489,172.6131638209325
50490,171.91349794804444
50491,171.35152234966617
50492,165.3735867842518
50493,170.46105730011058
50494,170.0824341098028
50495,188.5152803574035
50496,264.682170210574
50497,267.97356841157057
50498,271.567055501456
50499,276.2125923238206
50500,276.8784718219116
50501,276.84177816041347
50502,285.56253692971956
50503,292.4754698666869
50504,295.85665794090914
50505,307.53420750873755
50506,311.5849632362704
50507,314.0970898509871
50508,314.5221900866189
50509,308.6648144131855
50510,276.71257225950217
50511,243.45245575174093
50512,309.75338321783585
50513,311.5654174904099
50514,313.08091736343863
50515,314.47294738139493
50516,315.38368066732505
50517,310.4688460623771
50518,316.3161286168494
50519,315.7829615685937
50520,316.2477654484425
50521,316.07719261104216
50522,315.8526804567904
50523,315.83368739205275
50524,315.61426695476604
50525,308.51448662091786
50526,312.3835491617499
50527,309.94978857896734
50528,307.98827343409323
50529,307.8057191519643
50530,307.5664138178319
50531,306.8719761381468
50532,307.3219818310107
50533,307.48494925480065
50534,302.00804603193416
50535,307.9465264930012
50536,308.36744399868326
50537,308.3075862625352
50538,308.58137510325554
50539,308.21270020882395
50540,308.16330692280377
50541,307.63150210737183
50542,301.61791220185756
50543,306.7602463384006
50544,308.164282116319
50545,309.4973919334532
50546,310.70690858662033
50547,310.2680055807934
50548,309.4225807164839
50549,308.28229679335095
50550,303.14583504356267
50551,308.50523039636033
50552,308.6150301492717
50553,308.4505469217909
50554,308.1655405638753
50555,307.42828850320325
50556,308.03391168549797
50557,307.82579322073383
50558,302.5141313572769
50559,308.13870892888673
50560,308.34404021007316
50561,307.89978532132494
50562,308.03693989662906
50563,307.6879377876478
50564,307.19616037204537
50565,307.54794755661345
50566,308.2561581137306
50567,303.18520494052655
50568,309.11015630101514
50569,308.8240627452626
50570,320.4122122451304
50571,388.94776366273044
50572,375.9247509302879
50573,437.514681357834
50574,762.8360979030272
50575,1263.6320545732558
50576,1218.2062684665593
50577,1269.3238549827668
50578,1270.075758675445
50579,1270.2826186204677
50580,1219.0903984847855
50581,864.4165501388165
50582,214.27079745297803
50583,187.14670920192225
50584,202.84766188692782
50585,203.645594778242
50586,203.20054751269348
50587,203.01103612949788
50588,247.6321500443983
50589,260.6302921349168
50590,259.5564591273961
50591,259.7476793878493
50592,252.0397406684786
50593,329.5143699087556
50594,354.76636391174924
50595,355.8126422284684
50596,358.4915215682054
50597,360.12911801507516
50598,364.8609494860995
50599,366.6193146172546
50600,362.1446900638402
50601,375.6453105942564
50602,362.9036095452128
50603,360.9751606931537
50604,364.1084754496102
50605,255.43771006696466
50606,294.482158369599
50607,360.9921738389
50608,355.626266107718
50609,361.09898292726047
50610,360.5292982355783
50611,362.7304836223274
50612,365.0535050268374
50613,367.25464125359787
50614,369.46407655921604
50615,372.20345720797144
50616,368.3402816759937
50617,376.04244766149253
50618,375.75877119174834
50619,375.2534947220042
50620,374.78706531108355
50621,373.72435354722177
50622,372.9272070007512
50623,370.569723426716
50624,369.91847776117766
50625,362.71133166938176
50626,367.10446327011215
50627,367.6390626741958
50628,368.1944385488677
50629,366.6551659438578
50630,1839.405673731005
50631,3195.4150014101674
50632,3191.7766114422698
50633,3184.074300587757
50634,3188.1462360532223
50635,3186.2326111890475
50636,3186.462422522375
50637,3186.6592698848403
50638,3186.357128273953
50639,3188.4793064129944
50640,3190.608308081448
50641,3190.031874114777
50642,3194.6302737940296
50643,3189.051685578993
50644,3185.5473012855246
50645,3187.520566324254
50646,3185.151304849769
50647,3180.6138525256106
50648,3175.296839417139
50649,3183.196192321739
50650,3175.073000639808
50651,3183.7323238768895
50652,3186.7885910184887
50653,3190.5490594672774
50654,3186.143615668268
50655,3184.920816484206
50656,3190.3224275303237
50657,3190.310072563369
50658,3181.816783922075
50659,3188.2796746499207
50660,3188.1012548918325
50661,3185.0201527808026
50662,3188.4968337899777
50663,3190.1372116448474
50664,3185.7041961493337
50665,3187.568435555781
50666,3185.3461989178973
50667,3170.545538869954
50668,3141.063184039401
50669,3141.63107914349
50670,3146.325565892932
50671,3143.2325644074854
50672,3143.099963687085
50673,3147.8952035431416
50674,3144.0035152946243
50675,3147.987447100667
50676,3147.895169999634
50677,3149.1487632515427
50678,3148.442887222405
50679,3145.7279105396733
50680,3143.276739938214
50681,3143.0164519738673
50682,3144.557105185992
50683,3141.7777580571105
50684,3148.7440017210674
50685,3140.9362805086394
50686,3149.394802433466
50687,3152.8538111795483
50688,3150.390899969962
50689,3145.4644756248263
50690,3144.5075374757685
50691,3139.793921861521
50692,3149.889870306382
50693,3151.300677902138
50694,3163.9771676155415
50695,3166.956543235168
50696,3167.404930462637
50697,3168.6555001067027
50698,3167.659868600441
50699,3161.214882802619
50700,3170.0761809490996
50701,3169.856929686089
50702,3170.7800533511827
50703,3169.822690330286
50704,3167.1168938476108
50705,3166.765763194483
50706,3167.0594841499756
50707,3165.910128786306
50708,3157.077290387683
50709,3162.979811309322
50710,3163.927283496662
50711,3162.9479764421717
50712,3165.6756804703746
50713,3165.611449289712
50714,3166.5968733520153
50715,3167.9430698849083
50716,3162.5081082694624
50717,3171.0136855787114
50718,3176.8782996381738
50719,3173.7886862466553
50720,3172.302674381707
50721,3172.0944801865517
50722,3172.4140466756817
50723,3169.493609164811
50724,3165.556544771304
50725,3171.3822152888506
50726,3174.3530696654484
50727,3174.7702743688437
50728,3174.48932337346
50729,3171.369481529541
50730,3153.5641014997736
50731,3150.3986388817702
50732,3147.3224926979815
50733,3161.7686881373816
50734,3159.749702765187
50735,3158.5467173929924
50736,3161.2437240207983
50737,3158.8678730833863
50738,3164.721413450322
50739,3166.5189369250043
50740,3165.576339416576
50741,2699.7788563453955
50742,298.4782004626202
50743,298.6463369856423
50744,298.8752655086644
50745,307.3586200618088
50746,316.31227658369414
50747,318.26912542498854
50748,319.61162148196917
50749,311.60661809251616
50750,313.7275649593859
50751,310.38090737158115
50752,310.47787054194623
50753,311.1656064045535
50754,311.7219071571863
50755,311.53579538466994
50756,310.88858050104244
50757,304.7160158941981
50758,311.97432653600396
50759,313.6159136552182
50760,311.7681205391383
50761,299.3144535304753
50762,299.2255098602607
50763,298.9617969726548
50764,299.16488808504886
50765,293.7307829269116
50766,183.8506196624941
50767,179.95083348020225
50768,176.00264329791037
50769,153.16705311561847
50770,150.6832049623121
50771,150.6843129442714
50772,150.6920064334771
50773,164.53742933444752
50774,159.7942034399399
50775,166.24703281585957
50776,165.8771185363191
50777,166.08421523717075
50778,165.63381954813897
50779,165.76590038084626
50780,166.84852961935067
50781,167.9323188578551
50782,162.5081347289256
50783,168.86787374861785
50784,169.04311374017706
50785,168.74908549644223
50786,167.25924509016116
50787,165.63552072821093
50788,163.7448296825437
50789,288.31498731661503
50790,210.42143837154458
50791,214.25294543897766
50792,215.53992662519448
50793,2525.4650986349407
50794,3093.3933257557983
50795,3084.1704898848966
50796,3072.3579378446284
50797,3061.266248549459
50798,3049.3052442216094
50799,3033.706737421466
50800,3025.838307461335
50801,3012.9256690328884
50802,657.2347909704548
50803,208.2199098389675
50804,207.25609652333725
50805,206.36339276269416
50806,205.05473660989423
50807,199.8246139961679
50808,205.15179048296235
50809,205.0666650217349
50810,206.41825625603582
50811,208.34069237354223
50812,209.55632590053992
50813,211.86325977422703
50814,213.13417448451546
50815,208.99333918059529
50816,213.5012082074509
50817,211.24197006408772
50818,208.31590967235854
50819,207.65667212916586
50820,206.97245578176745
50821,206.25995172422412
50822,206.07561075164804
50823,201.0131650459092
50824,206.92361939814134
50825,206.73126360544597
50826,207.87159390425387
50827,208.35063280436896
50828,208.71453128618333
50829,208.9014998140336
50830,209.15700357803044
50831,208.16775317209263
50832,202.58564734586503
50833,207.12107341733557
50834,206.73438515632535
50835,207.51779446394255
50836,208.34613442799625
50837,208.08503606525258
50838,208.89047693069867
50839,208.80577939091606
50840,203.2073137738388
50841,208.0506133195918
50842,207.32391092451445
50843,206.12056797808785
50844,206.13905662668571
50845,205.36041883936426
50846,205.05686527483337
50847,206.760902769126
50848,203.29504845324533
50849,209.84809469434106
50850,212.85830062284796
50851,214.93174422455752
50852,204.0867617154401
50853,188.17736534443011
50854,188.17273673812596
50855,188.1614241318219
50856,188.13055552551776
50857,182.59450946993832
50858,188.01148698923808
50859,187.9149379578132
50860,187.8535009263883
50861,187.8601750833692
50862,197.42953776208924
50863,209.5807037451571
50864,168.711441728225
50865,159.61023611708995
50866,161.99646099870859
50867,167.26070156660168
50868,210.5074911541026
50869,213.40280998286528
50870,213.72109988295506
50871,210.94036608313007
50872,207.4177813029129
50873,200.15009314105325
50874,206.32765863079914
50875,204.02770675765782
50876,201.79655488451655
50877,199.1816723399143
50878,196.10870513534726
50879,193.04527988571238
50880,189.29059189097939
50881,183.3359556154848
50882,187.06935003052735
50883,164.91738849217404
50884,160.74187401264425
50885,160.71460267036935
