TIMESTAMP,POWER
2/9/2018 3:00,0.884855381
2/9/2018 4:00,0.920258931
2/9/2018 5:00,0.913520153
2/9/2018 6:00,0.903061126
2/9/2018 7:00,0.871984936
2/9/2018 8:00,0.871187359
2/9/2018 9:00,0.88831215
2/9/2018 10:00,0.880563132
2/9/2018 11:00,0.864202713
2/9/2018 12:00,0.863246947
2/9/2018 13:00,0.82971426
2/9/2018 14:00,0.836861428
2/9/2018 15:00,0.860739182
2/9/2018 16:00,0.845711366
2/9/2018 17:00,0.83893996
2/9/2018 18:00,0.82643085
2/9/2018 19:00,0.816881722
2/9/2018 20:00,0.796757773
2/9/2018 21:00,0.773007206
2/9/2018 22:00,0.717000923
2/9/2018 23:00,0.597557575
2/10/2018 0:00,0.509016556
2/10/2018 1:00,0.644566278
2/10/2018 2:00,0.693657865
2/10/2018 3:00,0.693844375
2/10/2018 4:00,0.692658381
2/10/2018 5:00,0.734229011
2/10/2018 6:00,0.77390801
2/10/2018 7:00,0.73466362
2/10/2018 8:00,0.705892979
2/10/2018 9:00,0.69456911
2/10/2018 10:00,0.69334851
2/10/2018 11:00,0.652548421
2/10/2018 12:00,0.653872537
2/10/2018 13:00,0.667349523
2/10/2018 14:00,0.616052922
2/10/2018 15:00,0.653365042
2/10/2018 16:00,0.700027437
2/10/2018 17:00,0.672989228
2/10/2018 18:00,0.715274428
2/10/2018 19:00,0.803796073
2/10/2018 20:00,0.827529293
2/10/2018 21:00,0.821945475
2/10/2018 22:00,0.863237417
2/10/2018 23:00,0.905099047
2/11/2018 0:00,0.936483779
2/11/2018 1:00,0.947994072
2/11/2018 2:00,0.942212488
2/11/2018 3:00,0.968858747
2/11/2018 4:00,0.901246206
2/11/2018 5:00,0.899846412
2/11/2018 6:00,0.90094507
2/11/2018 7:00,0.931898808
2/11/2018 8:00,0.965111436
2/11/2018 9:00,0.990381623
2/11/2018 10:00,1.022346167
2/11/2018 11:00,0.969070745
2/11/2018 12:00,0.934080011
2/11/2018 13:00,0.97328631
2/11/2018 14:00,0.999314903
2/11/2018 15:00,0.976263428
2/11/2018 16:00,0.983247862
2/11/2018 17:00,0.991149166
2/11/2018 18:00,0.997833041
2/11/2018 19:00,0.993657482
2/11/2018 20:00,0.999777324
2/11/2018 21:00,0.977662638
2/11/2018 22:00,0.927090138
2/11/2018 23:00,1.017307537
2/12/2018 0:00,0.977562054
2/12/2018 1:00,1.002901579
2/12/2018 2:00,1.006011426
2/12/2018 3:00,0.970627416
2/12/2018 4:00,0.90514246
2/12/2018 5:00,0.903298226
2/12/2018 6:00,0.926030732
2/12/2018 7:00,0.936669972
2/12/2018 8:00,0.912888046
2/12/2018 9:00,0.911307677
2/12/2018 10:00,0.894770166
2/12/2018 11:00,0.879928647
2/12/2018 12:00,0.8921683
2/12/2018 13:00,0.854570911
2/12/2018 14:00,0.807030209
2/12/2018 15:00,0.783238753
2/12/2018 16:00,0.754937868
2/12/2018 17:00,0.695521296
2/12/2018 18:00,0.639909664
2/12/2018 19:00,0.544901194
2/12/2018 20:00,0.44712707
2/12/2018 21:00,0.506473779
2/12/2018 22:00,0.567415484
2/12/2018 23:00,0.594542628
2/13/2018 0:00,0.541248156
2/13/2018 1:00,0.499778656
2/13/2018 2:00,0.426880578
2/13/2018 3:00,0.450100582
2/13/2018 4:00,0.482873905
2/13/2018 5:00,0.450182192
2/13/2018 6:00,0.472484464
2/13/2018 7:00,0.461199432
2/13/2018 8:00,0.500301136
2/13/2018 9:00,0.573811825
2/13/2018 10:00,0.583112222
2/13/2018 11:00,0.63033438
2/13/2018 12:00,0.665513665
2/13/2018 13:00,0.579517552
2/13/2018 14:00,0.582955465
2/13/2018 15:00,0.597930317
2/13/2018 16:00,0.592022777
2/13/2018 17:00,0.612678517
2/13/2018 18:00,0.652325183
2/13/2018 19:00,0.636094747
2/13/2018 20:00,0.60282573
2/13/2018 21:00,0.619159646
2/13/2018 22:00,0.604920219
2/13/2018 23:00,0.595886677
2/14/2018 0:00,0.537056733
2/14/2018 1:00,0.662213133
2/14/2018 2:00,0.643696894
2/14/2018 3:00,0.689008162
2/14/2018 4:00,0.676524888
2/14/2018 5:00,0.69102503
2/14/2018 6:00,0.692092023
2/14/2018 7:00,0.719505232
2/14/2018 8:00,0.734239493
2/14/2018 9:00,0.768011501
2/14/2018 10:00,0.813760192
2/14/2018 11:00,0.847468593
2/14/2018 12:00,0.866737483
2/14/2018 13:00,0.867679825
2/14/2018 14:00,0.912733365
2/14/2018 15:00,0.921821776
2/14/2018 16:00,0.91631744
2/14/2018 17:00,0.900494252
2/14/2018 18:00,0.930857961
2/14/2018 19:00,0.922020722
2/14/2018 20:00,0.955198653
2/14/2018 21:00,0.961764459
2/14/2018 22:00,0.968047376
2/14/2018 23:00,0.973792419
2/15/2018 0:00,0.916598999
2/15/2018 1:00,0.876282446
2/15/2018 2:00,0.860342696
2/15/2018 3:00,0.899008429
2/15/2018 4:00,0.907729192
2/15/2018 5:00,0.903078402
2/15/2018 6:00,0.925530872
2/15/2018 7:00,0.926633343
2/15/2018 8:00,0.923008711
2/15/2018 9:00,0.943440985
2/15/2018 10:00,0.962467662
2/15/2018 11:00,1.002676522
2/15/2018 12:00,0.996997239
2/15/2018 13:00,0.946357875
2/15/2018 14:00,0.941519784
2/15/2018 15:00,0.902434567
2/15/2018 16:00,0.842870229
2/15/2018 17:00,0.713993553
2/15/2018 18:00,0.556142549
2/15/2018 19:00,0.590990144
2/15/2018 20:00,0.5929095
2/15/2018 21:00,0.60778141
2/15/2018 22:00,0.554217556
2/15/2018 23:00,0.555335214
2/16/2018 0:00,0.627632744
2/16/2018 1:00,0.532321546
2/16/2018 2:00,0.509220413
2/16/2018 3:00,0.540039506
2/16/2018 4:00,0.546563079
2/16/2018 5:00,0.551702306
2/16/2018 6:00,0.61569089
2/16/2018 7:00,0.543168704
2/16/2018 8:00,0.601062006
2/16/2018 9:00,0.728682895
2/16/2018 10:00,0.697078683
2/16/2018 11:00,0.730642805
2/16/2018 12:00,0.663022548
2/16/2018 13:00,0.663519262
2/16/2018 14:00,0.737452637
2/16/2018 15:00,0.652229116
2/16/2018 16:00,0.520305181
2/16/2018 17:00,0.48744619
2/16/2018 18:00,0.468788774
2/16/2018 19:00,0.432285061
2/16/2018 20:00,0.455112189
2/16/2018 21:00,0.417083052
2/16/2018 22:00,0.381192754
2/16/2018 23:00,0.361210176
2/17/2018 0:00,0.337596612
2/17/2018 1:00,0.241656233
2/17/2018 2:00,0.163059655
2/17/2018 3:00,0.124054559
2/17/2018 4:00,0.107751331
2/17/2018 5:00,0.064152827
2/17/2018 6:00,0.092465889
2/17/2018 7:00,0.025883929
2/17/2018 8:00,0.029417273
2/17/2018 9:00,0.066458124
2/17/2018 10:00,0.120723966
2/17/2018 11:00,0.110281236
2/17/2018 12:00,0.143993996
2/17/2018 13:00,0.119493897
2/17/2018 14:00,0.094118931
2/17/2018 15:00,0.031552723
2/17/2018 16:00,0.05192217
2/17/2018 17:00,0.10480005
2/17/2018 18:00,0.120345971
2/17/2018 19:00,0.149728143
2/17/2018 20:00,0.2108774
2/17/2018 21:00,0.244527384
2/17/2018 22:00,0.296977653
2/17/2018 23:00,0.321675499
2/18/2018 0:00,0.328179937
2/18/2018 1:00,0.328132422
2/18/2018 2:00,0.333308107
2/18/2018 3:00,0.400782369
2/18/2018 4:00,0.513872683
2/18/2018 5:00,0.552500033
2/18/2018 6:00,0.538118908
2/18/2018 7:00,0.536482363
2/18/2018 8:00,0.575471306
2/18/2018 9:00,0.549613909
2/18/2018 10:00,0.570869236
2/18/2018 11:00,0.583738095
2/18/2018 12:00,0.571678285
2/18/2018 13:00,0.546508375
2/18/2018 14:00,0.519959504
2/18/2018 15:00,0.467934977
2/18/2018 16:00,0.400931867
2/18/2018 17:00,0.356536649
2/18/2018 18:00,0.329049721
2/18/2018 19:00,0.295088507
2/18/2018 20:00,0.293796692
2/18/2018 21:00,0.282950793
2/18/2018 22:00,0.273525668
2/18/2018 23:00,0.307203023
2/19/2018 0:00,0.255981626
2/19/2018 1:00,0.174893776
2/19/2018 2:00,0.115850593
2/19/2018 3:00,0.0982759
2/19/2018 4:00,0.136712682
2/19/2018 5:00,0.152381363
2/19/2018 6:00,0.097140705
2/19/2018 7:00,0.080269929
2/19/2018 8:00,0.058495756
2/19/2018 9:00,0.053478076
2/19/2018 10:00,0.066064949
2/19/2018 11:00,0.072736339
2/19/2018 12:00,0.081666237
2/19/2018 13:00,0.077519943
2/19/2018 14:00,0.091954815
2/19/2018 15:00,0.109456824
2/19/2018 16:00,0.028596374
2/19/2018 17:00,0.009411277
2/19/2018 18:00,0.0286238
2/19/2018 19:00,0.045149634
2/19/2018 20:00,0.063341403
2/19/2018 21:00,0.085911961
2/19/2018 22:00,0.168348561
2/19/2018 23:00,0.161281538
2/20/2018 0:00,0.118101809
2/20/2018 1:00,0.095270811
2/20/2018 2:00,0.074333235
2/20/2018 3:00,0.090016735
2/20/2018 4:00,0.142183194
2/20/2018 5:00,0.085725568
2/20/2018 6:00,0.082683517
2/20/2018 7:00,0.137259744
2/20/2018 8:00,0.164628514
2/20/2018 9:00,0.164843564
2/20/2018 10:00,0.165882839
2/20/2018 11:00,0.194352199
2/20/2018 12:00,0.17748353
2/20/2018 13:00,0.178996135
2/20/2018 14:00,0.171708093
2/20/2018 15:00,0.133264877
2/20/2018 16:00,0.088260315
2/20/2018 17:00,0.090940582
2/20/2018 18:00,0.111035215
2/20/2018 19:00,0.098452052
2/20/2018 20:00,0.112135245
2/20/2018 21:00,0.115595296
2/20/2018 22:00,0.113145202
2/20/2018 23:00,0.095918493
2/21/2018 0:00,0.076011841
2/21/2018 1:00,0.089074068
2/21/2018 2:00,0.060865859
2/21/2018 3:00,0.057256462
2/21/2018 4:00,0.09278477
2/21/2018 5:00,0.029057331
2/21/2018 6:00,0.034476552
2/21/2018 7:00,0.018212887
2/21/2018 8:00,0.013179511
2/21/2018 9:00,0.021418925
2/21/2018 10:00,0.02329899
2/21/2018 11:00,0.051822974
2/21/2018 12:00,0.061493749
2/21/2018 13:00,0.065487211
2/21/2018 14:00,0.056573323
2/21/2018 15:00,0.050941761
2/21/2018 16:00,0.064586482
2/21/2018 17:00,0.108370412
2/21/2018 18:00,0.112882345
2/21/2018 19:00,0.157387877
2/21/2018 20:00,0.189712637
2/21/2018 21:00,0.184542945
2/21/2018 22:00,0.180830666
2/21/2018 23:00,0.235147721
2/22/2018 0:00,0.260151807
2/22/2018 1:00,0.208239302
2/22/2018 2:00,0.196396005
2/22/2018 3:00,0.167005111
2/22/2018 4:00,0.112492542
2/22/2018 5:00,0.111291058
2/22/2018 6:00,0.055196043
2/22/2018 7:00,0.04684854
2/22/2018 8:00,0.051836485
2/22/2018 9:00,0.057131219
2/22/2018 10:00,0.085729057
2/22/2018 11:00,0.077536403
2/22/2018 12:00,0.060322052
2/22/2018 13:00,0.06355575
2/22/2018 14:00,0.066754287
2/22/2018 15:00,0.069115566
2/22/2018 16:00,0.063318794
2/22/2018 17:00,0.128316855
2/22/2018 18:00,0.187525123
2/22/2018 19:00,0.216253438
2/22/2018 20:00,0.207284878
2/22/2018 21:00,0.16172469
2/22/2018 22:00,0.186103046
2/22/2018 23:00,0.213315874
2/23/2018 0:00,0.15634007
2/23/2018 1:00,0.130966941
2/23/2018 2:00,0.05807967
2/23/2018 3:00,0.081122003
2/23/2018 4:00,0.082705327
2/23/2018 5:00,0.062997175
2/23/2018 6:00,0.069278682
2/23/2018 7:00,0.071278357
2/23/2018 8:00,0.095307507
2/23/2018 9:00,0.108856497
2/23/2018 10:00,0.11398824
2/23/2018 11:00,0.074881379
2/23/2018 12:00,0.061806197
2/23/2018 13:00,0.041803897
2/23/2018 14:00,0.032198081
2/23/2018 15:00,0.019620671
2/23/2018 16:00,0.076236112
2/23/2018 17:00,0.12506394
2/23/2018 18:00,0.086113197
2/23/2018 19:00,0.136142655
2/23/2018 20:00,0.129069914
2/23/2018 21:00,0.115153925
2/23/2018 22:00,0.110497809
2/23/2018 23:00,0.146943342
2/24/2018 0:00,0.085669076
2/24/2018 1:00,0.111766498
2/24/2018 2:00,0.121256582
2/24/2018 3:00,0.130042112
2/24/2018 4:00,0.148302412
2/24/2018 5:00,0.137388148
2/24/2018 6:00,0.230468011
2/24/2018 7:00,0.316516269
2/24/2018 8:00,0.370491781
2/24/2018 9:00,0.383546873
2/24/2018 10:00,0.40268586
2/24/2018 11:00,0.400062704
2/24/2018 12:00,0.318971879
2/24/2018 13:00,0.341325971
2/24/2018 14:00,0.320954306
2/24/2018 15:00,0.366305551
2/24/2018 16:00,0.363636614
2/24/2018 17:00,0.318860017
2/24/2018 18:00,0.338582204
2/24/2018 19:00,0.241909618
2/24/2018 20:00,0.189832634
2/24/2018 21:00,0.171474697
2/24/2018 22:00,0.141567674
2/24/2018 23:00,0.142055954
2/25/2018 0:00,0.151998695
2/25/2018 1:00,0.096869329
2/25/2018 2:00,0.102067971
2/25/2018 3:00,0.068116397
2/25/2018 4:00,0.076157487
2/25/2018 5:00,0.069622012
2/25/2018 6:00,0.068506334
2/25/2018 7:00,0.08223698
2/25/2018 8:00,0.125111992
2/25/2018 9:00,0.103601789
2/25/2018 10:00,0.185275809
2/25/2018 11:00,0.207594166
2/25/2018 12:00,0.246153173
2/25/2018 13:00,0.237493478
2/25/2018 14:00,0.291368093
2/25/2018 15:00,0.319967342
2/25/2018 16:00,0.285037514
2/25/2018 17:00,0.229654251
2/25/2018 18:00,0.261740442
2/25/2018 19:00,0.252636768
2/25/2018 20:00,0.201795671
2/25/2018 21:00,0.192513488
2/25/2018 22:00,0.182141894
2/25/2018 23:00,0.189496708
2/26/2018 0:00,0.195057694
2/26/2018 1:00,0.268688094
2/26/2018 2:00,0.268518334
2/26/2018 3:00,0.248146971
2/26/2018 4:00,0.193890542
2/26/2018 5:00,0.200600101
2/26/2018 6:00,0.278904685
2/26/2018 7:00,0.292167504
2/26/2018 8:00,0.357526207
2/26/2018 9:00,0.354894893
2/26/2018 10:00,0.32081612
2/26/2018 11:00,0.314238324
2/26/2018 12:00,0.297467781
2/26/2018 13:00,0.366414275
2/26/2018 14:00,0.32198975
2/26/2018 15:00,0.261691522
2/26/2018 16:00,0.227908752
2/26/2018 17:00,0.179994189
2/26/2018 18:00,0.158311724
2/26/2018 19:00,0.168778264
2/26/2018 20:00,0.157240864
2/26/2018 21:00,0.208360173
2/26/2018 22:00,0.179975358
2/26/2018 23:00,0.187188656
2/27/2018 0:00,0.1728704
2/27/2018 1:00,0.218285318
2/27/2018 2:00,0.252509216
2/27/2018 3:00,0.254513748
2/27/2018 4:00,0.22644383
2/27/2018 5:00,0.267384304
2/27/2018 6:00,0.303103323
2/27/2018 7:00,0.352208748
2/27/2018 8:00,0.411884819
2/27/2018 9:00,0.604717593
2/27/2018 10:00,0.771662903
2/27/2018 11:00,0.722942034
2/27/2018 12:00,0.644237869
2/27/2018 13:00,0.6096337
2/27/2018 14:00,0.690764364
2/27/2018 15:00,0.759998591
2/27/2018 16:00,0.804627451
2/27/2018 17:00,0.757526557
2/27/2018 18:00,0.775690786
2/27/2018 19:00,0.781799234
2/27/2018 20:00,0.775080833
2/27/2018 21:00,0.721138859
2/27/2018 22:00,0.75586196
2/27/2018 23:00,0.730882763
2/28/2018 0:00,0.758175436
2/28/2018 1:00,0.781312449
2/28/2018 2:00,0.715336512
2/28/2018 3:00,0.694354196
2/28/2018 4:00,0.655878069
2/28/2018 5:00,0.663144933
2/28/2018 6:00,0.677092713
2/28/2018 7:00,0.656981915
2/28/2018 8:00,0.683826262
2/28/2018 9:00,0.620754275
2/28/2018 10:00,0.780019205
2/28/2018 11:00,0.711036767
2/28/2018 12:00,0.777154482
2/28/2018 13:00,0.803548357
2/28/2018 14:00,0.864591176
2/28/2018 15:00,0.885361092
2/28/2018 16:00,0.897975391
2/28/2018 17:00,0.76065999
2/28/2018 18:00,0.750219149
2/28/2018 19:00,0.690797765
2/28/2018 20:00,0.702191062
2/28/2018 21:00,0.753638908
2/28/2018 22:00,0.713183241
2/28/2018 23:00,0.713982222
3/1/2018 0:00,0.776910144
